,Name,Wikipedia Link,json_aliases
1658,Saltimbocca,https://en.wikipedia.org/wiki/Saltimbocca,"{""af - Afrikaans"": ""Saltimbocca"", ""ar - Arabic"": ""سالتيمبوكا"", ""arz - Egyptian Arabic"": ""سالتيمبوكا"", ""bcl - Central Bikol"": ""Saltimbocca"", ""bg - Bulgarian"": ""Салтимбока"", ""ca - Catalan"": ""Saltimbocca"", ""cs - Czech"": ""Saltimbocca"", ""da - Danish"": ""Saltimbocca"", ""de - German"": ""Saltimbocca alla romana"", ""es - Spanish"": ""Saltimbocca"", ""fa - Persian"": ""سالتیمبوکا"", ""fr - French"": ""Saltimbocca"", ""he - Hebrew"": ""סלטימבוקה"", ""it - Italian"": ""Saltimbocca"", ""ja - Japanese"": ""サルティンボッカ"", ""jv - Javanese"": ""Saltimbocca"", ""ko - Korean"": ""살팀보카"", ""mk - Macedonian"": ""Салтимбока"", ""ms - Malay"": ""Saltimbocca"", ""nb - Norwegian Bokmål"": ""Saltimbocca"", ""nl - Dutch"": ""Saltimbocca"", ""pl - Polish"": ""Saltimbocca"", ""pt - Portuguese"": ""Saltimbocca"", ""ru - Russian"": ""Сальтимбокка"", ""sv - Swedish"": ""Saltimbocca"", ""tl - Tagalog"": ""Saltimbocca"", ""uk - Ukrainian"": ""Сальтімбока"", ""yue - Cantonese"": ""意式肉卷""}"
1659,Scaloppine,https://en.wikipedia.org/wiki/Scaloppine,"{""ast - Asturian"": ""Scaloppine"", ""ca - Catalan"": ""Scaloppine"", ""es - Spanish"": ""Scaloppine"", ""fr - French"": ""Scaloppine"", ""he - Hebrew"": ""סקאלופינה"", ""it - Italian"": ""Scaloppina"", ""ja - Japanese"": ""スカロピーネ"", ""jv - Javanese"": ""Scaloppine"", ""ko - Korean"": ""스칼로피네"", ""nl - Dutch"": ""Scaloppine""}"
1660,Tas kebab,https://en.wikipedia.org/wiki/Tas_kebab,"{""ar - Arabic"": ""طاجن كباب"", ""ca - Catalan"": ""Tas kebap"", ""fa - Persian"": ""تاس‌کباب"", ""tr - Turkish"": ""Tas kebabı""}"
1661,Veal Oscar,https://en.wikipedia.org/wiki/Veal_Oscar,"{""sv - Swedish"": ""Filé Oscar""}"
1662,Vitello tonnato,https://en.wikipedia.org/wiki/Vitello_tonnato,"{""cs - Czech"": ""Vitello tonnato"", ""da - Danish"": ""Vitello tonnato"", ""de - German"": ""Vitello tonnato"", ""es - Spanish"": ""Vitel toné"", ""fi - Finnish"": ""Vitello tonnato"", ""fr - French"": ""Vitello tonnato"", ""he - Hebrew"": ""ויטלו טונאטו"", ""hu - Hungarian"": ""Vitello tonnato"", ""hy - Armenian"": ""Վիտելո տոնատո"", ""it - Italian"": ""Vitello tonnato"", ""ja - Japanese"": ""ヴィテッロ・トンナート"", ""jv - Javanese"": ""Vitello tonnato"", ""ko - Korean"": ""비텔 톤네"", ""nb - Norwegian Bokmål"": ""Vitello tonnato"", ""nl - Dutch"": ""Vitello tonnato"", ""ru - Russian"": ""Вителло тоннато"", ""uk - Ukrainian"": ""Вітелло тоннато""}"
1663,Wallenbergare,https://en.wikipedia.org/wiki/Wallenbergare,"{""fi - Finnish"": ""Wallenbergin pihvi"", ""sv - Swedish"": ""Wallenbergare""}"
1664,Weisswurst,https://en.wikipedia.org/wiki/Weisswurst,"{""az - Azerbaijani"": ""Ağ kolbasa"", ""bar - Bavarian"": ""Weißwuascht"", ""bg - Bulgarian"": ""Вайсвурст"", ""bn - Bangla"": ""ভাইসভুর্স্ট"", ""de - German"": ""Weißwurst"", ""el - Greek"": ""Βάις βουρστ"", ""eo - Esperanto"": ""Blanka kolbaso"", ""es - Spanish"": ""Weißwurst"", ""eu - Basque"": ""Weißwurst"", ""fa - Persian"": ""سوسیس سفید"", ""fr - French"": ""Saucisse blanche"", ""fy - Western Frisian"": ""Weißwurst"", ""he - Hebrew"": ""נקניקייה לבנה"", ""hy - Armenian"": ""Սպիտակ երշիկ"", ""id - Indonesian"": ""Weisswurst"", ""it - Italian"": ""Weißwurst"", ""ja - Japanese"": ""ヴァイスヴルスト"", ""jv - Javanese"": ""Weisswurst"", ""ko - Korean"": ""바이스부르스트"", ""la - Latin"": ""Botuli albi Bavarici"", ""li - Limburgish"": ""Weißwurst"", ""nl - Dutch"": ""Weißwurst"", ""pl - Polish"": ""Biała kiełbasa"", ""pt - Portuguese"": ""Weisswurst"", ""ru - Russian"": ""Белая колбаса"", ""th - Thai"": ""ไวส์ววสท์"", ""uk - Ukrainian"": ""Біла ковбаса"", ""vi - Vietnamese"": ""Xúc xích trắng"", ""wuu - Wu"": ""巴伐利亚白香肠"", ""zh - Chinese"": ""巴伐利亞白香腸""}"
1665,Wiener schnitzel,https://en.wikipedia.org/wiki/Wiener_schnitzel,"{""an - Aragonese"": ""Wiener Schnitzel"", ""az - Azerbaijani"": ""Vyana şnitzeli"", ""bar - Bavarian"": ""Weana Schnitzl"", ""be - Belarusian"": ""Венскі шніцаль"", ""bg - Bulgarian"": ""Виенски шницел"", ""ca - Catalan"": ""Wiener Schnitzel"", ""cs - Czech"": ""Vídeňský řízek"", ""cy - Welsh"": ""Wiener Schnitzel"", ""da - Danish"": ""Wienerschnitzel"", ""de - German"": ""Wiener Schnitzel"", ""el - Greek"": ""Βιεννέζικο σνίτσελ"", ""en-simple - Simple English"": ""Wiener schnitzel"", ""eo - Esperanto"": ""Viena eskalopo"", ""es - Spanish"": ""Wiener Schnitzel"", ""fa - Persian"": ""شنیتسل وینی"", ""fi - Finnish"": ""Wieninleike"", ""fr - French"": ""Escalope à la viennoise"", ""gl - Galician"": ""Wiener Schnitzel"", ""he - Hebrew"": ""שניצל וינאי"", ""hu - Hungarian"": ""Bécsi szelet"", ""id - Indonesian"": ""Wiener schnitzel"", ""it - Italian"": ""Wiener Schnitzel"", ""jv - Javanese"": ""Wiener schnitzel"", ""ko - Korean"": ""비너 슈니첼"", ""lmo - Lombard"": ""Wiener Schnitzel"", ""lt - Lithuanian"": ""Vienos šnicelis"", ""ms - Malay"": ""Wiener Schnitzel"", ""nb - Norwegian Bokmål"": ""Wienerschnitzel"", ""nl - Dutch"": ""Wienerschnitzel"", ""nn - Norwegian Nynorsk"": ""Wienerschnitzel"", ""pl - Polish"": ""Sznycel wiedeński"", ""pt - Portuguese"": ""Wiener Schnitzel"", ""ro - Romanian"": ""Șnițel vienez"", ""ru - Russian"": ""Венский шницель"", ""sk - Slovak"": ""Viedenský rezeň"", ""sl - Slovenian"": ""Dunajski zrezek"", ""sr - Serbian"": ""Бечка шницла"", ""sv - Swedish"": ""Wienerschnitzel"", ""tr - Turkish"": ""Şnitzel"", ""uk - Ukrainian"": ""Віденський шніцель"", ""vi - Vietnamese"": ""Wiener Schnitzel"", ""yue - Cantonese"": ""維也納炸肉扒"", ""zh - Chinese"": ""维也纳炸牛排""}"
1666,Zürcher Geschnetzeltes,https://en.wikipedia.org/wiki/Z%C3%BCrcher_Geschnetzeltes,"{""cs - Czech"": ""Zürcher Geschnetzeltes"", ""de - German"": ""Zürcher Geschnetzeltes"", ""fr - French"": ""Émincé de veau à la zurichoise"", ""ja - Japanese"": ""ツーリッヒャー・ゲシュネッツェルテス"", ""jv - Javanese"": ""Zürcher Geschnetzeltes"", ""nl - Dutch"": ""Zürcher geschnetzeltes"", ""ru - Russian"": ""Цюрихский гешнетцельтес""}"
1667,Ají de gallina,https://en.wikipedia.org/wiki/Aj%C3%AD_de_gallina,"{""ca - Catalan"": ""Ají de gallina"", ""es - Spanish"": ""Ají de gallina"", ""fr - French"": ""Ají de gallina"", ""it - Italian"": ""Ají de gallina"", ""jv - Javanese"": ""Ají de gallina"", ""sv - Swedish"": ""Ají de gallina""}"
1668,Zoervleis,https://en.wikipedia.org/wiki/Zoervleis,"{""fr - French"": ""Zoervleis"", ""li - Limburgish"": ""Zoervleisj"", ""nl - Dutch"": ""Zuurvlees""}"
1669,Waterzooi,https://en.wikipedia.org/wiki/Waterzooi,"{""ca - Catalan"": ""Waterzooi"", ""de - German"": ""Waterzooi"", ""es - Spanish"": ""Waterzooi"", ""eu - Basque"": ""Waterzooi"", ""fi - Finnish"": ""Waterzooi"", ""fr - French"": ""Waterzooï"", ""hy - Armenian"": ""Վատերզոյ"", ""id - Indonesian"": ""Waterzooi"", ""io - Ido"": ""Waterzooi"", ""it - Italian"": ""Waterzooi"", ""ja - Japanese"": ""ワーテルゾーイ"", ""ko - Korean"": ""바터르조이"", ""la - Latin"": ""Waterzooi"", ""mk - Macedonian"": ""Ватерзој"", ""nl - Dutch"": ""Waterzooi"", ""pl - Polish"": ""Waterzooi"", ""pt - Portuguese"": ""Waterzooi"", ""ru - Russian"": ""Ватерзой"", ""vi - Vietnamese"": ""Waterzooi"", ""zh - Chinese"": ""瓦特佐伊""}"
1670,Türlü,https://en.wikipedia.org/wiki/T%C3%BCrl%C3%BC,"{""ar - Arabic"": ""ترلي"", ""ca - Catalan"": ""Türlü"", ""cs - Czech"": ""Turli tava"", ""el - Greek"": ""Τουρλού"", ""fa - Persian"": ""تورلو"", ""he - Hebrew"": ""טירלי"", ""jv - Javanese"": ""Türlü"", ""mk - Macedonian"": ""Турлитава"", ""sq - Albanian"": ""Turli"", ""tr - Turkish"": ""Türlü""}"
1671,Pot-au-feu,https://en.wikipedia.org/wiki/Pot-au-feu,"{""ar - Arabic"": ""بوت-أو-فو"", ""az - Azerbaijani"": ""Potofyu"", ""ca - Catalan"": ""Pot-au-feu"", ""de - German"": ""Pot au Feu"", ""es - Spanish"": ""Pot au feu"", ""eu - Basque"": ""Eltzeko behiki"", ""fr - French"": ""Pot-au-feu"", ""he - Hebrew"": ""פוט-או-פה"", ""hu - Hungarian"": ""Pot-au-feu"", ""it - Italian"": ""Pot-au-feu"", ""ja - Japanese"": ""ポトフ"", ""jv - Javanese"": ""Pot-au-feu"", ""ko - Korean"": ""포토푀"", ""ku - Kurdish"": ""Pot-au-feu"", ""nl - Dutch"": ""Pot-au-feu"", ""pt - Portuguese"": ""Pot-au-feu"", ""ru - Russian"": ""Потофё"", ""sv - Swedish"": ""Pot-au-feu"", ""th - Thai"": ""ปอโตเฟอ"", ""vi - Vietnamese"": ""Bò hầm kiểu Pháp"", ""zh - Chinese"": ""火上锅""}"
1672,Alicot,https://en.wikipedia.org/wiki/Alicot,"{""ca - Catalan"": ""Alicot"", ""es - Spanish"": ""Alicot"", ""fa - Persian"": ""الیکوت"", ""fr - French"": ""Alicot"", ""ja - Japanese"": ""アリコ""}"
1673,Andrajos,https://en.wikipedia.org/wiki/Andrajos,"{""ca - Catalan"": ""Andrajos"", ""eo - Esperanto"": ""Andrajos"", ""es - Spanish"": ""Andrajos"", ""eu - Basque"": ""Andrajos"", ""jv - Javanese"": ""Andrajos""}"
1674,Asam pedas,https://en.wikipedia.org/wiki/Asam_pedas,"{""fr - French"": ""Asam pedas"", ""id - Indonesian"": ""Asam pedas"", ""jv - Javanese"": ""Asem pedhes"", ""min - Minangkabau"": ""Asam padeh"", ""ms - Malay"": ""Asam pedas"", ""ru - Russian"": ""Асам-педас"", ""th - Thai"": ""อาซัมเปอดัซ"", ""uk - Ukrainian"": ""Асам-педас""}"
1675,Balbacua,https://en.wikipedia.org/wiki/Balbacua,{}
1676,Bamia,https://en.wikipedia.org/wiki/Bamia,"{""ar - Arabic"": ""طبق البامية"", ""ce - Chechen"": ""Бамийа"", ""es - Spanish"": ""Sopa de bamia"", ""fa - Persian"": ""خورش بامیه"", ""fr - French"": ""Bamia"", ""he - Hebrew"": ""במיה"", ""hy - Armenian"": ""Բամիա"", ""jv - Javanese"": ""Bamia"", ""ru - Russian"": ""Бамия"", ""uk - Ukrainian"": ""Бамія""}"
1677,Beef bourguignon,https://en.wikipedia.org/wiki/Beef_bourguignon,"{""ar - Arabic"": ""لحم البقر بالبورغيغون"", ""bg - Bulgarian"": ""Говеждо Бургиньон"", ""ca - Catalan"": ""Boeuf bourguignon"", ""cs - Czech"": ""Hovězí po burgundsku"", ""de - German"": ""Bœuf bourguignon"", ""es - Spanish"": ""Bœuf bourguignon"", ""eu - Basque"": ""Bœuf bourguignon"", ""fi - Finnish"": ""Burgundinpata"", ""fr - French"": ""Bœuf bourguignon"", ""he - Hebrew"": ""ביף בורגיניון"", ""hu - Hungarian"": ""Burgundi marha"", ""it - Italian"": ""Manzo alla borgognona"", ""ja - Japanese"": ""牛肉のブルゴーニュ風"", ""jv - Javanese"": ""Bourguignon sapi"", ""ko - Korean"": ""뵈프 부르기뇽"", ""ms - Malay"": ""Daging lembu bourguignon"", ""nb - Norwegian Bokmål"": ""Burgundisk kjøttgryte"", ""nl - Dutch"": ""Bœuf bourguignon"", ""oc - Occitan"": ""Buòu borguinhon"", ""pl - Polish"": ""Bœuf bourguignon"", ""pt - Portuguese"": ""Bife borgonhesa"", ""ru - Russian"": ""Бёф бургиньон"", ""sq - Albanian"": ""Boeuf Bourguignon"", ""sv - Swedish"": ""Bœuf bourguignon"", ""th - Thai"": ""เบิฟบูร์กีญง"", ""tr - Turkish"": ""Boeuf bourguignon"", ""uk - Ukrainian"": ""Беф бургіньйон"", ""uz - Uzbek"": ""Boeuf bourguignon"", ""vi - Vietnamese"": ""Thịt bò Bourguignon"", ""yue - Cantonese"": ""紅酒燴牛肉"", ""zh - Chinese"": ""紅酒燉牛肉""}"
1678,Bicol express,https://en.wikipedia.org/wiki/Bicol_express,"{""bcl - Central Bikol"": ""Bicol Express"", ""es - Spanish"": ""Bícol exprés"", ""ja - Japanese"": ""ビコール・エクスプレス"", ""jv - Javanese"": ""Bicol cepet saji"", ""tl - Tagalog"": ""Bikol Ekspres""}"
1679,Fesenjān,https://en.wikipedia.org/wiki/Fesenj%C4%81n,"{""af - Afrikaans"": ""Fesenjan"", ""ar - Arabic"": ""فسنجان"", ""az - Azerbaijani"": ""Fisincan plov"", ""bg - Bulgarian"": ""Фесенджан"", ""ceb - Cebuano"": ""Fesenjān"", ""cs - Czech"": ""Fesendžán"", ""de - German"": ""Fesendschān"", ""el - Greek"": ""Φεσεντζάν"", ""eo - Esperanto"": ""Fesenĝano"", ""es - Spanish"": ""Fesenyán"", ""fa - Persian"": ""فسنجان"", ""fr - French"": ""Fessendjan"", ""he - Hebrew"": ""פסנג'אן"", ""it - Italian"": ""Fesenjān"", ""ja - Japanese"": ""フェセンジャーン"", ""jv - Javanese"": ""Fésénjān"", ""ko - Korean"": ""페센잔"", ""lb - Luxembourgish"": ""Fesenjān"", ""ru - Russian"": ""Фесенджан"", ""tl - Tagalog"": ""Fesenjān"", ""uk - Ukrainian"": ""Фесенджан"", ""uz - Uzbek"": ""Fesenjan"", ""zh - Chinese"": ""紅石榴核桃燉雞""}"
1680,Flaki,https://en.wikipedia.org/wiki/Flaki,"{""be-tarask - Belarusian (Taraškievica orthography)"": ""Флякі"", ""ca - Catalan"": ""Flaki"", ""el - Greek"": ""Φλάκι"", ""es - Spanish"": ""Flaki"", ""jv - Javanese"": ""Flaki"", ""lv - Latvian"": ""Fļaki"", ""pl - Polish"": ""Flaki"", ""ru - Russian"": ""Фляки"", ""uk - Ukrainian"": ""Хляки"", ""vi - Vietnamese"": ""Flaki""}"
1681,Főzelék,https://en.wikipedia.org/wiki/F%C5%91zel%C3%A9k,"{""az - Azerbaijani"": ""Fyozelek"", ""de - German"": ""Főzelék"", ""es - Spanish"": ""Főzelék"", ""he - Hebrew"": ""פוזלק"", ""hu - Hungarian"": ""Főzelék"", ""hy - Armenian"": ""Ֆյոզելեկ"", ""it - Italian"": ""Főzelék"", ""jv - Javanese"": ""Főzelék"", ""nl - Dutch"": ""Főzelék"", ""ru - Russian"": ""Фёзелек""}"
1682,Fricot,https://en.wikipedia.org/wiki/Fricot,"{""fr - French"": ""Fricot"", ""jv - Javanese"": ""Fricot""}"
1683,Gaisburger Marsch,https://en.wikipedia.org/wiki/Gaisburger_Marsch,"{""de - German"": ""Gaisburger Marsch"", ""es - Spanish"": ""Gaisburger Marsch"", ""it - Italian"": ""Gaisburger Marsch"", ""ru - Russian"": ""Гайсбургский марш"", ""uz - Uzbek"": ""Gaysburg marshi""}"
1684,Galinhada,https://en.wikipedia.org/wiki/Galinhada,"{""es - Spanish"": ""Galinhada"", ""fr - French"": ""Galinhada"", ""ko - Korean"": ""갈리냐다"", ""pt - Portuguese"": ""Galinhada"", ""th - Thai"": ""กาลีญาดา"", ""uk - Ukrainian"": ""Галінхада""}"
1685,Garbure,https://en.wikipedia.org/wiki/Garbure,"{""ca - Catalan"": ""Garbura"", ""es - Spanish"": ""Garbure"", ""eu - Basque"": ""Garbura"", ""fr - French"": ""Garbure"", ""he - Hebrew"": ""גרבור"", ""ja - Japanese"": ""ガルビュール"", ""jv - Javanese"": ""Garbure"", ""oc - Occitan"": ""Garbura"", ""ru - Russian"": ""Гарбюр"", ""sq - Albanian"": ""Garbure"", ""uk - Ukrainian"": ""Гарбюр"", ""uz - Uzbek"": ""Garbyur""}"
1686,Gheimeh,https://en.wikipedia.org/wiki/Gheimeh,"{""ar - Arabic"": ""قيمة"", ""eo - Esperanto"": ""Gejme"", ""fa - Persian"": ""خورش قیمه"", ""he - Hebrew"": ""גיימך"", ""sv - Swedish"": ""Gheimeh"", ""uk - Ukrainian"": ""Геймех""}"
1687,Ghormeh sabzi,https://en.wikipedia.org/wiki/Ghormeh_sabzi,"{""ar - Arabic"": ""قورمه سبزي"", ""az - Azerbaijani"": ""Səbziqovurma"", ""bg - Bulgarian"": ""Горме сабзи"", ""ckb - Central Kurdish"": ""خۆرشتی سەوزیقاورمە"", ""de - German"": ""Ghormeh Sabzi"", ""el - Greek"": ""Γκορμέ σαμπζί"", ""eo - Esperanto"": ""Gorme sabzi"", ""es - Spanish"": ""Qormeh sabzi"", ""fa - Persian"": ""قرمه‌سبزی"", ""fr - French"": ""Ghormeh-sabzi"", ""he - Hebrew"": ""חורשט סבזי"", ""it - Italian"": ""Ghormeh sabzi"", ""ja - Japanese"": ""ゴルメサブズィ"", ""jv - Javanese"": ""Ghormeh sabzi"", ""ko - Korean"": ""고르메 사브지"", ""ku - Kurdish"": ""Heftqelî"", ""ms - Malay"": ""Ghormeh sabzi"", ""mzn - Mazanderani"": ""سبزی خرش"", ""nb - Norwegian Bokmål"": ""Ghormeh sabzi"", ""nl - Dutch"": ""Ghormeh sabzi"", ""pa - Punjabi"": ""ਗ਼ੋਰਮੇਹ ਸਬਜ਼ੀ"", ""ru - Russian"": ""Гормэ сабзи"", ""sv - Swedish"": ""Ghormeh sabzi"", ""uk - Ukrainian"": ""Гурме сабзі"", ""uz - Uzbek"": ""Qorme sabzi""}"
1688,Goat water,https://en.wikipedia.org/wiki/Goat_water,"{""cs - Czech"": ""Goat water"", ""ja - Japanese"": ""ゴートウォーター"", ""jv - Javanese"": ""Banyu wedhus""}"
1689,Goulash,https://en.wikipedia.org/wiki/Goulash,"{""af - Afrikaans"": ""Ghoelasj"", ""an - Aragonese"": ""Gulaix"", ""ar - Arabic"": ""غولاش"", ""bar - Bavarian"": ""Gulasch"", ""be - Belarusian"": ""Гуляш"", ""be-tarask - Belarusian (Taraškievica orthography)"": ""Гуляш"", ""bg - Bulgarian"": ""Гулаш"", ""bn - Bangla"": ""গৌলাশ"", ""br - Breton"": ""Goulach"", ""ca - Catalan"": ""Gulasch"", ""cs - Czech"": ""Guláš"", ""da - Danish"": ""Gullasch"", ""de - German"": ""Gulasch"", ""diq - Zazaki"": ""Gulaş"", ""el - Greek"": ""Γκούλας"", ""en-simple - Simple English"": ""Goulash"", ""eo - Esperanto"": ""Gulaŝo"", ""es - Spanish"": ""Goulash"", ""et - Estonian"": ""Guljašš"", ""eu - Basque"": ""Goulash"", ""ext - Extremaduran"": ""Gulás"", ""fa - Persian"": ""گویاش"", ""fi - Finnish"": ""Gulassi"", ""fr - French"": ""Goulasch"", ""he - Hebrew"": ""גולאש"", ""hr - Croatian"": ""Gulaš"", ""hu - Hungarian"": ""Gulyás"", ""hy - Armenian"": ""Գուլյաշ"", ""id - Indonesian"": ""Goulash"", ""io - Ido"": ""Gulyasho"", ""it - Italian"": ""Gulasch"", ""ja - Japanese"": ""グヤーシュ"", ""jv - Javanese"": ""Goulash"", ""ka - Georgian"": ""გულიაში"", ""kk - Kazakh"": ""Гуляш"", ""ko - Korean"": ""구야시"", ""ku - Kurdish"": ""Gulaş"", ""la - Latin"": ""Guliasum"", ""lmo - Lombard"": ""Golasc"", ""lt - Lithuanian"": ""Guliašas"", ""lv - Latvian"": ""Gulašs"", ""mk - Macedonian"": ""Гулаш"", ""nb - Norwegian Bokmål"": ""Gulasj"", ""nl - Dutch"": ""Goulash"", ""nn - Norwegian Nynorsk"": ""Gulasj"", ""pl - Polish"": ""Gulasz"", ""pt - Portuguese"": ""Goulash"", ""rmy - Vlax Romani"": ""Goulash"", ""ro - Romanian"": ""Gulaș"", ""ru - Russian"": ""Гуляш"", ""sk - Slovak"": ""Guláš"", ""sq - Albanian"": ""Gullash"", ""sr - Serbian"": ""Гулаш"", ""sv - Swedish"": ""Gulasch"", ""th - Thai"": ""กูยาช"", ""tr - Turkish"": ""Gulaş"", ""tyv - Tuvinian"": ""Гуляш"", ""uk - Ukrainian"": ""Гуляш"", ""vi - Vietnamese"": ""Goulash"", ""yue - Cantonese"": ""匈牙利肉湯"", ""zh - Chinese"": ""匈牙利湯""}"
1690,Guatita,https://en.wikipedia.org/wiki/Guatita,"{""es - Spanish"": ""Guatitas"", ""jv - Javanese"": ""Guatitas"", ""ko - Korean"": ""과티타""}"
1691,Güveç,https://en.wikipedia.org/wiki/G%C3%BCve%C3%A7,"{""he - Hebrew"": ""גיבץ'"", ""tr - Turkish"": ""Güveç""}"
1692,Guyanese pepperpot,https://en.wikipedia.org/wiki/Guyanese_pepperpot,"{""de - German"": ""Pepperpot"", ""it - Italian"": ""Pepperpot guyanese"", ""jv - Javanese"": ""Pepperpot Guyana"", ""ko - Korean"": ""페퍼폿"", ""la - Latin"": ""Olla capsicorum"", ""ru - Russian"": ""Гайанский пепперпот"", ""uk - Ukrainian"": ""Гаянський пепперпот""}"
1693,Hachée,https://en.wikipedia.org/wiki/Hach%C3%A9e,"{""ca - Catalan"": ""Hachee"", ""es - Spanish"": ""Hachee"", ""fr - French"": ""Hachee"", ""he - Hebrew"": ""האשה"", ""id - Indonesian"": ""Hachee"", ""ja - Japanese"": ""ハシェイ"", ""nds-NL - Low Saxon"": ""Uuierats"", ""nl - Dutch"": ""Hachee"", ""pl - Polish"": ""Hachee"", ""pt - Portuguese"": ""Hachee"", ""ru - Russian"": ""Хаше"", ""uk - Ukrainian"": ""Хаше""}"
1694,Hamin,https://en.wikipedia.org/wiki/Hamin,"{""ca - Catalan"": ""Chamin"", ""es - Spanish"": ""Chamin"", ""fr - French"": ""Hamin""}"
1695,Hasenpfeffer,https://en.wikipedia.org/wiki/Hasenpfeffer,"{""ca - Catalan"": ""Hasenpfeffer"", ""de - German"": ""Hasenpfeffer"", ""es - Spanish"": ""Hasenpfeffer"", ""fr - French"": ""Hasenpfeffer"", ""nl - Dutch"": ""Hazenpeper"", ""ru - Russian"": ""Заячье рагу"", ""tr - Turkish"": ""Hasenpfeffer"", ""uk - Ukrainian"": ""Заяче рагу"", ""uz - Uzbek"": ""Quyonli ragu""}"
1696,Hot pot,https://en.wikipedia.org/wiki/Hot_pot,"{""ar - Arabic"": ""الوعاء الساخن"", ""be - Belarusian"": ""Хога"", ""ca - Catalan"": ""Hot pot"", ""cs - Czech"": ""Hot pot"", ""de - German"": ""Feuertopf"", ""en-simple - Simple English"": ""Hot pot"", ""es - Spanish"": ""Hot pot"", ""fr - French"": ""Fondue chinoise"", ""he - Hebrew"": ""הוט פוט"", ""hu - Hungarian"": ""Hot pot"", ""hy - Armenian"": ""Հուոկուո"", ""id - Indonesian"": ""Rebusan panas"", ""it - Italian"": ""Hot pot"", ""ja - Japanese"": ""火鍋"", ""jv - Javanese"": ""Hot pot"", ""ko - Korean"": ""훠궈"", ""ms - Malay"": ""Stimbot"", ""pl - Polish"": ""Huoguo"", ""ru - Russian"": ""Хого"", ""sk - Slovak"": ""Hot pot"", ""sv - Swedish"": ""Eldgryta"", ""th - Thai"": ""หม้อไฟ"", ""tr - Turkish"": ""Hot pot"", ""ug - Uyghur"": ""ساماۋەر شورپىسى"", ""uk - Ukrainian"": ""Хоґо"", ""vi - Vietnamese"": ""Lẩu"", ""wuu - Wu"": ""火锅"", ""yue - Cantonese"": ""打甂爐"", ""zh - Chinese"": ""火鍋""}"
