Name,Alias,Coarse-grained categories,Fine-grained categories,Cuisines,Associated Cuisines,Area,Countries,Region1,Region2,Region3,Region4,Region5,Text Description,Image1 License,Image1 name / URL,Image2 License,Image2 name / URL,Image3 License,Image3 name / URL,Image4 License,Image4 name / URL,Image5 License,Image5 name / URL,Image6 License,Image6 name / URL,Image7 License,Image7 name / URL,Image8 License,Image8 name / URL
Bean chip,[{'section': 'not_stated'}],"[""snack""]","[""dehydrated food"", ""fried food""]","[""American""]","[""American""]","[""United States""]","[""United States""]",Northern America,,,,,"This dish consists of chips made primarily from various beans, offering higher fiber and protein than corn or potato chips. They can be deep-fried or baked, often seasoned, and are made by blending soaked beans into a dough, steaming it, and then frying the slices, typically served with dips.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/8/82/Tostitos_Artisan_Recipes_Roasted_Garlic_%26_Black_Bean_Chip_%285233301556%29.jpg?download,,,,,,,,,,,,,,
Wandouhuang,"[{'豌豆黄': 'traditional Chinese'}, {'豌豆黃': 'simplified Chinese'}, {'Wandouhuang': 'Pinyin'}, {'豌豆黄儿': 'traditional Chinese'}, {'豌豆黃兒': 'simplified Chinese'}, {'wandouhuangr': 'Pinyin'}, {'type': 'not_stated'}]","[""sweets"", ""dessert""]","[""sweets"", ""dessert""]","[""Chinese""]","[""Chinese""]","[""Beijing""]","[""China""]",Eastern Asia,,,,,"This is a light and refreshing paste-like cake made from yellow peas or yellow pea flour, water, and sugar, with a slightly sweet taste. Traditionally associated with spring.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Wandouhuang_Beijing_Traditional_Snack.jpg/220px-Wandouhuang_Beijing_Traditional_Snack.jpg?download,,,,,,,,,,,,,,
Vegetarian chili,[{'chili without meat': 'English'}],"[""stew""]","[""vegetable stew""]","[""American""]","[""American""]","[""United States""]","[""United States""]",Northern America,,,,,"The dish is made by omitting meat in the stew or replacing it with alternatives like textured vegetable protein, tofu, or starchy vegetables, and typically includes beans, with possible additions of corn, squash, mushrooms, or beets.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/5/59/ChiliSinCarne.jpg?download,,,,,,,,,,,,,,
Tortillitas de camarones,[{'name': 'no_alias'}],"[""snack""]","[""fritter"", ""fried food""]","[""Andalusian""]","[""Spanish""]","[""Andalusia""]","[""Spain""]",Southern Europe,,,,,"The dish is a type of shrimp fritters made with a batter of wheat flour, chickpea flour, water, onion, parsley, shrimp, salt, and pepper. The batter is fried in olive oil until golden and is typically served with small side dishes.",CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/La_Jamoner%C3%ADa_-_Tortillitas.jpg/1920px-La_Jamoner%C3%ADa_-_Tortillitas.jpg?download,,,,,,,,,,,,,,
Tomato omelette,[{'टॉमॅटो धिरडे': 'Marathi'}],"[""pancake""]","[""pancake""]","[""Maharashtrian""]","[""Indian""]","[""Maharashtra""]","[""India""]",Southern Asia,,,,,"This is a vegan breakfast dish, made primarily from chickpea flour or batter with added tomatoes, onions, and green chillies. The batter is cooked on a skillet until golden and is typically served hot with condiments.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/e/ef/Tomato_Omelette1.JPG?download,,,,,,,,,,,,,,
Texas caviar,[{'cowboy caviar': 'not_stated'}],"[""salad""]","[""bean salad""]","[""Texan""]","[""American""]","[""Texas""]","[""United States""]",Northern America,,,,,"The dish is a bean salad consisting of black eyed peas that are lightly pickled in vinaigrette-style dressing, commonly served as a dip with tortilla chips.",CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/3/34/Texas_caviar.jpg?download,,,,,,,,,,,,,,
Tavče gravče,[{'Тавче-гравче': 'Macedonian'}],"[""beans""]","[""baked beans""]","[""North Macedonian""]","[""North Macedonian""]","[""North Macedonia""]","[""North Macedonia""]",Southern Europe,,,,,"This dish is made with fresh beans, often served baked in an unglazed earthenware pot. ",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/%D0%93%D1%80%D0%B0%D0%B2_%D0%B2%D0%BE_%D1%82%D0%B0%D0%B2%D0%B0%28%D1%82%D0%B0%D1%84%D1%87%D0%B5_%D0%B3%D1%80%D0%B0%D0%B2%D1%87%D0%B5%29_%283%29.jpg/1920px-%D0%93%D1%80%D0%B0%D0%B2_%D0%B2%D0%BE_%D1%82%D0%B0%D0%B2%D0%B0%28%D1%82%D0%B0%D1%84%D1%87%D0%B5_%D0%B3%D1%80%D0%B0%D0%B2%D1%87%D0%B5%29_%283%29.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/%D0%A2%D0%B0%D0%B2%D1%87%D0%B5-%D0%B3%D1%80%D0%B0%D0%B2%D1%87%D0%B5_%D1%81%D0%BE_%D1%9C%D0%BE%D1%84%D1%82%D0%B5_%D0%B8_%D1%82%D1%83%D1%80%D1%88%D0%B8%D1%98%D0%B0.jpg/1920px-%D0%A2%D0%B0%D0%B2%D1%87%D0%B5-%D0%B3%D1%80%D0%B0%D0%B2%D1%87%D0%B5_%D1%81%D0%BE_%D1%9C%D0%BE%D1%84%D1%82%D0%B5_%D0%B8_%D1%82%D1%83%D1%80%D1%88%D0%B8%D1%98%D0%B0.jpg?download,,,,,,,,,,,,
Lentil soup,[{'name': 'no_alias'}],"[""soup""]","[""bean soup""]","[""Global""]","[""Global""]","[""Global""]","[""Global""]",Global,,,,,"This is a soup with lentils as its main ingredient; it may be vegetarian or include meat, and may use brown, red, yellow, green or black lentils, with or without the husk. Dehulled yellow and red lentils disintegrate in cooking, making a thick soup. Further various common flavourings such as garlic, bay leaf, cumin, olive oil etc. can be added. ",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/6/61/EgFoodLentilSoup.jpg?download,,,,,,,,,,,,,,
Liangfen,"[{'凉粉': 'simplified Chinese'}, {'涼粉': 'traditional Chinese'}, {'liángfěn': 'pinyin'}, {'laping': 'not_stated'}]","[""porridge""]","[""porridge""]","[""Chinese""]","[""Chinese""]","[""China""]","[""China""]",Eastern Asia,,,,,"This dish, generally white or off-white in color, translucent and think, is made from starch jelly, typically served cold with a savory sauce. Generally made from mung bean starch but can also be made from pea or potato starch, the translucent strips are seasoned with ingredients like soy sauce, vinegar, and chili oil.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/MungBeanJelly.jpg/220px-MungBeanJelly.jpg?download,,,,,,,,,,,,,,
Edamame,"[{'mukimame': 'Japanese'}, {'枝豆': 'Japanese'}]","[""soybeans""]","[""soybeans""]","[""Japanese"", ""Chinese""]","[""Japanese"", ""Chinese""]","[""Japan"", ""China""]","[""Japan"", ""China""]",Eastern Asia,,,,,"This dish is made from immature soybeans served in their pods, typically boiled or steamed and seasoned with salt. Rich in vitamins, dietary fiber, and isoflavones, it is popular worldwide as a side dish, appetizer, or ingredient in various sweet and savory dishes.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Edamame_by_Zesmerelda_in_Chicago.jpg/1920px-Edamame_by_Zesmerelda_in_Chicago.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/a/ae/Beer_and_edamame_%28boild_green_soybeans%29.jpg?download,,,,,,,,,,,,
Judd mat Gaardebounen,[{'no_alias': []}],"[""beans"", ""meat""]","[""beans"",""pork""]","[""Luxembourgish""]","[""Luxembourgish""]","[""Luxembourg""]","[""Luxembourg""]",Western Europe,,,,,"This is a dish featuring cured or smoked pork collar cooked with leeks, carrots, celery, and cloves, often enhanced with herbs and a glass of wine. The dish is served with beans in a sauce made from onion, butter, and meat stock, and typically includes sliced pork arranged on a plate, accompanied by boiled potatoes and either wine or beer.
",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/JuddMatGaardebounen_Beer.JPG/1024px-JuddMatGaardebounen_Beer.JPG?download,,,,,,,,,,,,,,
Kosambari,"[{'hesaru bele': 'Kannada'}, {'Kosumalli': 'not_stated'}, {'Koshambari': 'not_stated'}, {'kachumber': 'not_stated'}, {'singju': 'not_stated'}]","[""salad""]","[""salad""]","[""Indian""]","[""Indian""]","[""India""]","[""India""]",Southern Asia,,,,,"This dish is a salad made primarily from split legumes, cucumber, and seasoned with mustard seeds. Typically including ingredients like mung beans, coriander, and optional additions such as ash gourd and green mango, it is usually served as part of a full meal or enjoyed as a snack.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/7/7f/Cucumber_kosambri.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Mixed_salad_%28Kosambri_or_Kachumber%29.jpg/1024px-Mixed_salad_%28Kosambri_or_Kachumber%29.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/4/4d/Moong_dal_kosambari.jpg?download,,,,,,,,,,
Koottu,"[{'கூட்டு': 'Tamil'}, {'no_alias': 'not_stated'}]","[""lentil"", ""stew""]","[""lentil stew""]","[""Indian""]","[""Indian""]","[""India""]","[""India""]",Southern Asia,,,,,"This is a vegetable stew known for its nutty flavors and semi-solid consistency. It combines lentils and various vegetables, often featuring coconut and spices, and can be served alongside rice and other dishes. ",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Cabbage_kootu.jpg/1280px-Cabbage_kootu.jpg?download,,,,,,,,,,,,,,
Pie and peas,[{'no_alias': 'not_stated'}],"[""pie"", ""gravy""]","[""pie"", ""gravy""]","[""English""]","[""English""]","[""England""]","[""England""]",Northern Europe,,,,,"This dish consists of an individual meat pie served with mushy peas, mint sauce, pickled onions or gravy.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/c/c8/Pie_and_peas%2C_Halifax_-_geograph.org.uk_-_3778909.jpg?download,,,,,,,,,,,,,,
Succotash,[{'group_name': 'not_stated'}],"[""vegetable""]","[""corn"",""beans""]","[""American""]","[""American""]","[""United States""]","[""United States""]",Northern America,,,,,"This is a vegetable dish mainly made of sweet corn and lima beans or other shell beans. It can include additional ingredients like onions, tomatoes, and okra, offering a nutritious combination of grains and legumes.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Succotash_SJTaylor_28Aug2020.jpg/250px-Succotash_SJTaylor_28Aug2020.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/4/4a/Succotash.jpg?download,,,,,,,,,,,,
Pea soup,"[{'team_id': '22', 'team_descr': 'team G'}, {'team_id': '23', 'team_descr': 'team H'}, {'team_id': '24', 'team_descr': 'team I'}]","[""soup""]","[""pea soup""]","[""Greek""]","[""Greek""]","[""Global""]","[""Global""]",Global,,,,,"This is a soup made typically from dried peas, such as the split pea. It is, with variations, a part of the cuisine of many cultures. It is most often greyish-green or yellow in color depending on the regional variety of peas used.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/4/4a/Hernekeitto.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/b/b0/Pie_floater_in_Adelaide_SA.jpg?download,,,,,,,,,,,,
Nokdu-muk,"[{'Nokdu-muk': 'Korean'}, {'녹두묵': 'Korean'}, {'cheongpo-muk': 'Korean'}, {'청포묵': 'Korean'}, {'hwangpo-muk': 'Korean'}, {'황포묵': 'Korean'}]","[""jelly""]","[""jelly""]","[""Korean""]","[""Korean""]","[""Korea""]","[""Korea""]",Eastern Asia,,,,,"This dish is a jelly made from bean starch, known for its clear white color and sometimes colored yellow with gardenia. Typically served cold as a side dish, it is often seasoned with soy sauce and vinegar and is commonly featured at special occasions like weddings; it can also be used in dishes that combines it with vegetables and beef.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Korean_cuisine-Jeonju_bibimbap-02.jpg/1920px-Korean_cuisine-Jeonju_bibimbap-02.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/a/a5/Korean_mung_bean_jelly-Cheongpomuk-01.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/1/10/Cheongpo-muk-muchim.jpg?download,,,,,,,,,,
Kuzhambu,[{'no_alias': 'not_stated'}],"[""stew""]","[""meat stew"", ""vegetable stew""]","[""Indian""]","[""Indian""]","[""India"", ""Tamil Nadu""]","[""India"", ""Sri Lanka""]",Southern Asia,,,,,"This is a tamarind-based stew, made with a variety of meats, vegetables, and sometimes dal. The dish features a broth of tamarind and spices like coriander and fenugreek, and can be served watery or thick, often enjoyed as a side for rice, with numerous regional variations adapting to local tastes.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Stuffed_Eggplant_curry.jpg/250px-Stuffed_Eggplant_curry.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Buttermilk_curry_in_a_vessel.jpg/1920px-Buttermilk_curry_in_a_vessel.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Garlic_Kuzhambu.jpg/1920px-Garlic_Kuzhambu.jpg?download,,,,,,,,,,
Kwati,[{'group_name': 'not_stated'}],"[""soup""]","[""mixed soup"", ""beans soup""]","[""Nepalese""]","[""Nepalese""]","[""Nepal""]","[""Nepal""]",Southern Asia,,,,,"The dish made with nine varieties of beans. The most commonly used ingredients are black gram, green gram, chickpea, field bean, soybean, field pea, garden pea, cowpea and rice bean. ",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/e/ed/A_bowl_of_Kwati.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Buba_kwati.jpg/1080px-Buba_kwati.jpg?download,,,,,,,,,,,,
Ragda pattice,"[{'ragda patties': 'English'}, {'ragra pattice': 'not_stated'}]","[""potato""]","[""mashed potato""]","[""Indian""]","[""Indian""]","[""Maharashtra""]","[""India""]",Southern Asia,,,,,The dish is made of mashed potato patties and pea sauce.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Delicious_Ragda_Patties_.HEIC.jpg/1024px-Delicious_Ragda_Patties_.HEIC.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Ragada_Patties.jpg/1388px-Ragada_Patties.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Ragda_Patties_top_view.HEIC.jpg/1440px-Ragda_Patties_top_view.HEIC.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/%E0%A4%B0%E0%A4%97%E0%A4%A1%E0%A4%BE_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%80.jpg/810px-%E0%A4%B0%E0%A4%97%E0%A4%A1%E0%A4%BE_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%80.jpg?download,,,,,,,,
Red bean ice,"[{'紅豆冰': 'traditional Chinese'}, {'红豆冰': 'simplified Chinese'}, {'ice-cream red bean icy': 'English'}]","[""beans"", ""dessert""]","[""ice dessert""]","[""Hong Kong""]","[""Hong Kong""]","[""Hong Kong""]","[""China""]",Eastern Asia,,,,,"The standard ingredients of this dish include beans, light rock sugar syrup, and evaporated milk. It is often topped with ice cream.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/archive/1/1e/20111219081427%21Ice_kachang.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/1/1e/Ice_kachang.jpg?download,,,,,,,,,,,,
Rajma,"[{'राजमा': 'Hindi'}, {'راجما': 'Urdu'}, {'rajmah': 'not_stated'}, {'rāzmā': 'not_stated'}, {'lal lobia': 'not_stated'}]","[""beans"", ""rice""]","[""kidney beans"", ""rice""]","[""Indian"", ""Nepalese"", ""Pakistani""]","[""Indian""]","[""India"", ""Nepal"", ""Pakistan""]","[""India"", ""Nepal"", ""Pakistan""]",Southern Asia,,,,,"The dish consists of red kidney beans in a thick gravy with many Indian whole spices, and is usually served with rice.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/f/f5/Rajma_Chawal_from_India.jpg?download,,,,,,,,,,,,,,
Pasta e fagioli,[{'no_alias': 'not_stated'}],"[""beans"", ""pasta"", ""soup""]","[""soup"", ""pasta"", ""beans""]","[""Italian""]","[""Italian""]","[""Calabria"", ""Campania"", ""Emilia"", ""Lazio"", ""Lombardy"", ""Piedmont"", ""Tuscany"", ""Veneto""]","[""Italy""]",Southern Europe,,,,,It is often called pasta fasul or pasta fazool. pasta soup of which there are several regional variants.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Pasta_e_fagioli_cannellini.jpg/1200px-Pasta_e_fagioli_cannellini.jpg?20160914131611?download,,,,,,,,,,,,,,
Panella,[{'no_alias': 'not_stated'}],"[""fritter"", ""snack""]","[""chickpea fritter"", ""sicilian street food""]","[""Sicilian""]","[""Italian""]","[""Sicily""]","[""Italy""]",Southern Europe,,,,,"This is a fritter made with chickpea flour and other ingredients, usually including water, salt, pepper, olive oil, and finely chopped parsley. ",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Pane_e_panelle.jpg/1200px-Pane_e_panelle.jpg?20080819161918?download,,,,,,,,,,,,,,
Peabutter,"[{""no_alias"": true}]","[""nuts"", ""beans"", ""spread""]","[""pea-based spread""]","[""Canadian""]","[""Canadian""]","[""Canada""]","[""Canada""]",Northern America,,,,,This is a savory spread used as an alternative to peanut butter.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/89/NoNuts_peabutter_jars.jpg?download,,,,,,,,,,,,,,
Refried beans,[{'frijoles refritos': 'Spanish'}],"[""beans""]","[""mashed beans"", ""fried beans""]","[""Mexican""]","[""Mexican""]","[""Mexico""]","[""Mexico""]",Central America,,,,,This is a dish of leftover cooked and mashed beans that is fried.,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Frijoles_refritos.jpg/1920px-Frijoles_refritos.jpg?download,,,,,,,,,,,,,,
Red bean cake,[{'no_alias': 'not_stated'}],"[""beans"", ""cake""]","[""beans cake""]","[""Chinese""]","[""Cantonese"", ""Cantonese""]","[""China""]","[""China""]",Eastern Asia,,,,,This is a cake with a sweet red bean paste filling.,Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/RedbeanCake_Cantoversion.jpg/1920px-RedbeanCake_Cantoversion.jpg?download,,,,,,,,,,,,,,
Porotos con riendas,[{'no_alias': []}],"[""beans"", ""pasta"", ""stew""]","[""beans and pasta stew""]","[""Chilean""]","[""Chilean""]","[""Chile""]","[""Chile""]",South America,,,,,"This is a dish made of boiled beans with spaghetti, pork sausage, diced pumpkin, chili, and onions.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Porotos_con_rienda%2C.JPG/1920px-Porotos_con_rienda%2C.JPG?download,,,,,,,,,,,,,,
Mushy peas,[{'section_name': 'not_stated'}],"[""beans""]","[""mashed peas""]","[""English""]","[""English"", ""British""]","[""England"", ""United Kingdom""]","[""England"", ""United Kingdom""]",Northern Europe,,,,,"These are dried marrowfat peas which are first soaked overnight in water with baking soda, and then rinsed in fresh water, after which the peas are gathered in a saucepan, covered with water, and brought to a boil, and then simmered until the peas are softened. The mush is seasoned with salt and pepper.",CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Vegan_fish_and_chips_with_mushy_peas.jpg/1920px-Vegan_fish_and_chips_with_mushy_peas.jpg?download,,,,,,,,,,,,,,
Murukku,"[{'Murkulu': 'Telugu'}, {'Janthukulu': 'Telugu'}, {'Mudki': 'Odia'}, {'Murki': 'Odia'}, {'စာကလေးခွေ': 'Burmese'}]","[""snack"", ""fritter""]","[""snack""]","[""Indian""]","[""Indian"", ""Sri Lankan"", ""Fijian""]","[""Tamil Nadu"", ""Karnataka"", ""Kerala"", ""Andhra Pradesh"", ""Jaffna"", ""Batticaloa""]","[""India"", ""Sri Lanka"", ""Fiji""]",Southern Asia,Melanesia,,,,"This is a savoury, crunchy snack typically made from rice and black gram flour. The flours are mixed with water, salt, chili powder, asafoetida and either sesame seeds or cumin seeds. The mix is kneaded into a dough, which is shaped into spiral or coil shapes either by hand or extruded using a mould. The spirals are then deep-fried in vegetable oil.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/A_Traditional_Tamil_Snack_Murukku.jpg/1200px-A_Traditional_Tamil_Snack_Murukku.jpg?20111206004521?download,,,,,,,,,,,,,,
