Relation	TweetId	Text	English
2	1700467004732219819	@viva74093426 Nopirku pamēģināt skumbriju ar sīpoliem un mārrutkiem, ko smērēt uz maizes. https://t.co/r0hurZTtck	viva74093426 Bought to try mackerel with onions and horseradish to spread on bread. https://t.co/r0hurZTtck
3	1700469042497163432	Kopumā Masks ir normāls pipars, stāsta piparkūku svastiku un Kremļa oligarha keramikas cienītājs. https://t.co/eRhefz5qYW https://t.co/QRzurnnJxW	In general, Musk is a normal pepper, a fan of gingerbread swastikas and Kremlin oligarch ceramics. https://t.co/eRhefz5qYW https://t.co/QRzurnnJxW
2	1700485504137900253	@viva74093426 Asā maltās gaļas zupa ar pupiņām https://t.co/cFSTWgumqG	viva74093426 Spicy minced meat soup with beans https://t.co/cFSTWgumqG
2	1700486562784358553	Es arī dabuju sēnes https://t.co/pmRTfXRnIM	I also got mushrooms at https://t.co/pmRTfXRnIM
3	1700495466868195798	Šodien izmetu savus desantniekus mammas kartupeļu laukā,pati braucu pie klienta, kura sētā laiski sildījās superīgi minkainīši un tiku apdāvināta arī ar sēnītēm. Tagad klausos mammas lielajā runāšanā. Jābūt pacietīgai, jāklausās, kaut arī tie vārdu plūdi par daudz. Mamma nebūs ♾ https://t.co/NMYhwQsZid	Today I threw my paratroopers in my mother's potato field, drove myself to a client whose homestead was lazily warmed by superb sofas and was also gifted with fungi. Now I listen to my mother's big talk. You have to be patient, you have to listen, even though the flood of words is too much. Mom won't be on ♾ https://t.co/NMYhwQsZid
0	1700495715569402090	Es arī paēdu pie Zuzes. Paldies, @Kniipa2, dikti garšīgi un skaisti tev! https://t.co/upd25RmTRj	I also ate with Zuze. Thank you, @Kniipa2, very tasty and beautiful for you! https://t.co/upd25RmTRj
2	1700506602292269389	Rezultātā - 10 porcijas sagrieztas paprikas un viena porcijām pusītes pildīšanai ziemā un pašlaik sildās ar gaļu pildīta paprika vakariņām šodien 😋 https://t.co/qUOCuLLcfo	As a result, 10 servings of chopped bell peppers and one serving of half-bell peppers in winter and are currently warming up for a meat-filled bell pepper dinner today at 😋 https://t.co/qUOCuLLcfo
2	1700506844370723064	Man  ļoti garšo auzu piena ledus latte🤎 https://t.co/7B53j5INd9	I  love oat milk ice latte🤎 https://t.co/7B53j5INd9
1	1700535985807782090	garšīga! https://t.co/w4ptBvChUI	delicious! https://t.co/w4ptBvChUI
2	1700541350788132984	Par ražu sūdzēties nevar. Kartupeļi, bietes un 20 kastes burkānu jau pagrabā. https://t.co/2JMrCD5RR3	You can't complain about the harvest. Potatoes, beets and 20 boxes of carrots are already in the basement. https://t.co/2JMrCD5RR3
2	1700543269896065411	Kartupeļu un laša kotletes 🥔🐟  * nomizo, izvāra kartupeļus * sagriež mazsālītu lasi, sakapā dilles * visu sajauc * pievieno citronu sulu, sāli, piparus * apcep * gardu muti apēd https://t.co/SHaed1qOJY	Potato and salmon cutlets 🥔🐟  * peel, boil potatoes * cut small salted salmon, combine dill * mix everything * add lemon juice, salt, pepper * fry * delicious mouth eaten https://t.co/SHaed1qOJY
3	1700550168708337891	Gribu salātus vakariņās, klusi pie sevis nodomāja Iveta jeb pasaki, ka laukā +30, nepasakot, ka ir +30... https://t.co/SZOUMEbB3v	I want a salad for dinner, Iveta quietly thought to herself, or say that in the field +30, without saying that there is +30... https://t.co/SZOUMEbB3v
2	1700551586597216534	@DairisBertans Brālis blakus ar tukšu šķīvi like: “yea, forsa dziesma, labais. Varam tagad kūku?” https://t.co/W23k0H6D6W	DairisBertans Brother next to an empty plate like, “yea, fora song, good. Can we have the cake now?” https://t.co/W23k0H6D6W
3	1700555945087045986	viss bija ļoti garšīgi https://t.co/VgddPIoQ1s https://t.co/K1dNY8DOy9	everything was very tasty https://t.co/VgddPIoQ1s https://t.co/K1dNY8DOy9
1	1700557151008104908	garšo? https://t.co/mbk0EQ50K0	tastes good? https://t.co/mbk0EQ50K0
2	1700558626505601235	@debes_manna Man pusdienās bija salāti ar jaunajiem kartupelīšiem. Vakariņās būs aukstā zupa. Citu neko negribas, kad ārā +32. Ja Tavā pusē veikalos iztukšītis, vari braukt pie manis uz vakariņām. :) https://t.co/aBlTAA2GZj	heaven_manna I had a salad with young potatoes for lunch. Dinner will include cold soup. You don't want anything else when you're out at +32. If your side is empty in the shops, you can come to me for dinner. :) https://t.co/aBlTAA2GZj
2	1700562943191003441	Šogad par kartupeļu ražu nevar sūdzēties. Mugura sāp un rokas tulznās. Kkādi milzeņi un vairumā saauguši. https://t.co/CZMT8qTzut	You can't complain about the potato harvest this year. Your back hurts and your hands blister. What giants and in bulk fused. https://t.co/CZMT8qTzut
3	1700569188207579421	(3) Kristieša ceļš. Kristietis saka: \"Radības nepiedzimst ar noteiktām vēlmēm, ja vien nepastāv šo vēlmju piepildījums. Bērns jūt izsalkumu, tādēļ ir ēdiens. Pīlēns grib peldēt, tādēļ ir ūdens. Cilvēks jūt seksuālu iekāri, tādēļ pastāv sekss. 3/1 https://t.co/cLtd5CHtx1	(3) The Christian's Way. A Christian says, “Creatures are not born with certain desires unless there is fulfillment of those desires. The child feels hungry, so there is food. The duckling wants to swim, so there is water. A person feels sexual desire, so there is sex. 3/1 https://t.co/cLtd5CHtx1
0	1700573756177994035	@debes_manna Brauc šurp! Slapjie salāti gatavi! :) https://t.co/zwKJGOJjri	heaven_manna Come here! Wet salad ready! :) https://t.co/zwKJGOJjri
0	1700575144081571900	Es arī tur biju. Es arī Zuzi satiku. Es arī ēdu un dzēru. Es arī saku, ka šis bija lieliski.  Paldies, @Kniipa2 un Tavai komandai par uzņemšanu un gardajām pusdienām! 🤍 Mamma priecājās, ka tētis pabarots, es laimīga, ka bērni pabaroti. Tātad - visi laimīgi! Un Zuze, ah, love! 🤍 https://t.co/3BFQVQhRyf	I was there too. I met Zuzi too. I also ate and drank. I also say that this one was great. Thank you, @Kniipa2 and your team for the welcome and the delicious lunch! 🤍 Mom was glad that Dad was fed, I was happy that the children were fed. So, happy everyone! And Zuze, ah, love! 🤍 https://t.co/3BFQVQhRyf
3	1700581453300412882	@esesmuespats ☝️ Un vispār - kad viņi peld nārstot, viņi vairs neēd līdz pat savai nāves stundiņai! https://t.co/0fnO4CA28o	esmuespats ☝️ And in general - when they swim to spawn, they no longer eat until the very hour of their death! https://t.co/0fnO4CA28o
2	1700583427957784643	Vakariņās kartupeļu biezputra ar sēņu mērci un kotleti -1 pakāpē. Uzminiet, kurš nopirka blenderi https://t.co/4zWBmYWx93	For dinner, mashed potatoes with mushroom sauce and meatloaf in grade -1. Guess who bought the blender https://t.co/4zWBmYWx93
0	1700583887737344392	@K_Aschmann Es tak tev recepti uzrakstīju tikko. Galvenais ir mērce pēc savas gaumes. Te daži piemēri. Elementāri. No sērijas: kas mētājas ledusskapī. Ekonomiski, jo pildījumam vajag mazu daudzumu. Satin 6 gab un ēd divas dienas rītā, vakarā. https://t.co/C4UEOsEwQE	K_Aschmann I just wrote you a recipe. The main thing is the sauce to your taste. Here are some examples. Elementary. From the series: what's in the fridge. Economical because the filling requires a small amount. Satin 6 pieces and eat two days in the morning, in the evening. https://t.co/C4UEOsEwQE
2	1700593245758140896	Esmu jau stāstījis, ka mūsmājās neadekvātu sajūsmu velta sēnēm. Šodien viņa rīkojās vājprātīgi - sēnes foto, kaķītis dibenplānā 😳 Laikam tā ekstāze tāpēc, ka baravikas 26, bet viņas baraviku rekords iepriekš bija 3 🤣 Ko jūs ar tām sēnēm darāt? Izcilākie ieteikumi? https://t.co/z4LsB5jDzC	I have already told you that in our homes we devote inadequate enthusiasm to mushrooms. Today she acted insane - a photo of a mushroom, a cat in the bottom, 😳 I guess it's ecstatic because barnacles 26, but her barnacle record before was 3 🤣 What do you do with those mushrooms? Top recommendations? https://t.co/z4LsB5jDzC
0	1700607815792951510	@MarutaRiktere @realNepareizais Šādi rīsi. Cena arī laba. 3.60 par kg https://t.co/gmOjUCro6z	MarutaRiktere @realIncorrect The following rice. The price is also good. 3.60 per kg https://t.co/gmOjUCro6z
0	1700734227271029146	@Valdis_Z Nu jā, tas palicis, jo paralēli ēst gatavošanai, uztaisīju garšvielu plauktiņu https://t.co/rVvyKyYVEZ	Valdis_Z Yes, it's left because I made a spice rack in parallel to cooking https://t.co/rVvyKyYVEZ
0	1700739636165767492	Labrīt svētdienā! Jūs te braucat pie @Kniipa2 un citiem un man nežēlīgi skauž😆Te ir rudens pasākums, kad var braukt apkārt pa saimniecībām, iepirkt ražojumus, ēst, skatīt zvērus. Mēs bijām dažās un vienā satikām šo!🦄😃 https://t.co/GOjEfBzoeT	Good morning Sunday! You come here to @ Kniipa2and others and I am cruelly envious😆 here is an autumn event where you can drive around the farms, buy products, eat, see the beasts. We were in a few and met this one!🦄😃 https://t.co/GOjEfBzoeT
0	1700759647005634997	Nebūtu iedomājusies, ka pasūtot vegānu desiņu, vajag arī pajautāt, vai ēdienam pievienotā mērcīte būs vegāna. Es automātiski domāju, ka viss ēdiens būs vegāns. Draugi vegāni, šis jums, ja ejat uz “Desiņas un mīdijas”, bet vieta forša, mīdijas garšīgas un personāls jauks! https://t.co/PeTwXUWvhM	I wouldn't have thought that when ordering a vegan sausage, you should also ask if the sauce added to the dish will be vegan. I automatically thought the whole dish would be vegan. Vegan friends, this is for you if you go to Sausages and Mussels, but the place is cool, the mussels are delicious and the staff is nice! https://t.co/PeTwXUWvhM
2	1700759843051552849	Tikai divus vakarus, 16. un 30. septembrī, baudīsim pilnvērtīgas vakariņas 6 cēlienos, kur tomāts nav oga, bet gan karalis. Kur graudi nav tikai sēklas, kas sabirušas zābakos brienot lauku, bet gan dārgas krelles. Ar sveču siltumu, stāstiem un patiesumu, mēs jūs aicinām ciemos. https://t.co/NZyWYsguya	Only two evenings, on September 16 and 30, we will enjoy a full dinner in 6 acts, where the tomato is not a berry, but a king. Where the grain is not just the seeds that have crumbled in the boots to ripen the field, but expensive beads. With the warmth, stories and sincerity of candles, we invite you to visit us. https://t.co/NZyWYsguya
2	1700761104924713392	Es arī! Biš gan plakstiņš raustījās, bet tik daudz milzīgas sēnes redzēju pirmo reizi. Mazās, jaunās arī bija. https://t.co/PRcaOHpnMR	Me too, The eyelid twitched, but I saw so many huge mushrooms for the first time. The little ones, the new ones were too. https://t.co/PRcaOHpnMR
0	1700774887483216036	@BaibaKej Ha, mums tas pats, sīkās taisītas tēvu dienas brokastis 🥰 https://t.co/5KDvSZ0bG5	BaibaKej Ha, we have the same, tiny made fathers' day breakfast 🥰 https://t.co/5KDvSZ0bG5
2	1700795658909749644	@BaibaKej Šodien kā reiz pankūkas! 🥞 https://t.co/CrvPLaT0sJ	BaibaKej Today is like pancakes! 🥞 https://t.co/CrvPLaT0sJ
2	1700798485644104013	Vakarā: - Jāliekas gulēt, puikas! Rītdien lasīsim kartupeļus! Tedis, 2 g.: - Es gribu pusdienās kartupeļus! Lielas ģimenes priekšrocības - uz pusdienām kartupeļi jau šķūnī! 🌞 #latviskādzīvesziņa https://t.co/XfmSQ3GeLU	In the evening: - We have to go to bed, boys! Tomorrow we will read potatoes! Teddy, 2 years old: - I want potatoes for lunch! Big family advantage - potatoes are already in the shed for lunch! 🌞 #latviankissing https://t.co/XfmSQ3GeLU
2	1700800613771047405	Blenderētas pankūkas ar aveņu ievārījumu. Sanāca gandrīz tik pat labi kā rīvētas pankūkas https://t.co/GF6UEnY4Iv	Blended pancakes with raspberry jam. It turned out almost as good as grated pancakes https://t.co/GF6UEnY4Iv
0	1700802549345927643	Svētdienas pusdienas būs pēc kāda laika☝️ https://t.co/YrFOY0eaAD	Sunday lunch will be in a while☝️ https://t.co/YrFOY0eaAD
0	1700809847099265187	Gardākās sieviņas vecmāmiņas pusdienas. https://t.co/3mf6g0rQAj	The most delicious wife's grandmother's lunch. https://t.co/3mf6g0rQAj
2	1700814675363975501	Mēs: Tie bērni aug kā sēnes! Sēnes: Hold my beer https://t.co/7xXyn1vgJt	Us: Those kids are growing like mushrooms! Mushrooms: Hold my beer https://t.co/7xXyn1vgJt
2	1700820573348143249	Beidzot Skujenē arī sēnes. https://t.co/gkF4Eq7JEX	Finally in Skuane also mushrooms. https://t.co/gkF4Eq7JEX
0	1700825533511065656	@Rihards_Klauzs @neiebraucu Jā, visa labā sīpolu garša, bet bez riska izrīt visu paku uzreiz, kā tas ir ar kraukšķīgiem ceptiem sīpoliem :) Es par šitiem. https://t.co/mYYiBQglbZ	Richard_Klauz @ did not come in Yes, all the good taste of onions, but without the risk of rolling out the whole package at once, as with crispy fried onions :) I'm in favor of these. https://t.co/mYYiBQglbZ
0	1700828539979784618	Apmēram tā sanāca, ēst var💪 https://t.co/TVepbRHt7C	About that, you can eat at💪 https://t.co/TVepbRHt7C
0	1700841653588701378	Kad vīrs taisa svētdienas brokastis:) https://t.co/nnEmM3w0eB	When your husband makes Sunday brunch:) https://t.co/nnEmM3w0eB
2	1700854505393270999	Sedas kaķīši 😻 10.09.23. 😻 #1  Šodien gana maz kaķu nāk ēst. Būs jau laikam paēduši! https://t.co/uAM7Sahqz0	Seda kittens 😻 10.09.23. 😻 #1 Not enough cats come to eat today. I guess you'll have eaten it! https://t.co/uAM7Sahqz0
2	1700857234823999717	Beidzot atradu vienkārši IDEĀLU ābolu plātsmaizi. Ar vēl negatavajiem antonovkām ( tie man šogad vienīgie, kas ienākušies). Paldies @Krista_Baumane par apgreidoto recepti. Un noteikti ar kanēli :) https://t.co/KddWsa6hzw https://t.co/DBWoU0gAGM	I finally found the PERFECT applesauce. With the unprepared antonovkas ( they are the only ones for me this year that have come in). Thank you @Krista_Baumane for the recipe. And definitely with cinnamon :) https://t.co/KddWsa6hzw https://t.co/DBWoU0gAGM
2	1700863274999271817	@Lato_Lapsa nē, nu nav jau tā, ka citur tādi lempīši negadītos  jautājums vien, vai tur sanāk sēņu vai drīzāk gan zaļās ilgtspējas gaļas zupa https://t.co/Ccj2ehZsWA	Lato_Fox no, it's not like elsewhere such slugs don't matter if you get mushroom or green sustainability meat soup https://t.co/Ccj2ehZsWA
0	1700865169486675991	@LLobotomija Nu, nezinu. Ja gulēt neiet vispār, tad nesanāk mosties. Piecos rītā bija apvienotās vakariņas un brokastis - viena šāda 🤭 https://t.co/ycftoL5b7L	LLobotomy Well, I don't know. If you don't go to bed at all, you don't wake up. At five in the morning there was a combined dinner and breakfast - one such 🤭 https://t.co/ycftoL5b7L
0	1700883817710424069	Vispār jau šo pienāktos uz lauka,  atspiežoties pret kartupeļu maisu slēpjoties no ugunskurā kūpošiem kartupeļu lakstu kodīgajiem dūmiem, bet būs ok arī uz šķīvja... https://t.co/TvvyGD8q1D	In general, this should be in the field, leaning against the potato bag, hiding from the caustic smoke of potato herbs smoking in the fire, but it will also be ok on the plate... https://t.co/TvvyGD8q1D
2	1700886356593983516	Pagalmā beidzot sākušas augt arī ēdamas sēnes. Iespējams, ka tuvākajos gados vairs nebūs jādodas uz mežu pēc galvenās sēņu mērces sastāvdaļas. https://t.co/xl2R8yJXAV	Edible mushrooms have finally begun to grow in the yard. You may not need to go to the forest for the main mushroom sauce ingredient in the next few years. https://t.co/xl2R8yJXAV
2	1700887203382005988	@aismabaltina Negribu vairs sēnes..rokas mellas pannas pietaisītas..nogurums..bet pirms tam gribēju https://t.co/bYQ0ansJMY	aismabaltina I don't want mushrooms anymore..handmade blueberry pans..tiredness..but before that I wanted https://t.co/bYQ0ansJMY
2	1700888148769915073	Aizbraucām pastaigāt pa mežu un pielasījām vairāk kā var apēst. Ja kāds grib, atdošu daļu par brīvu Iļģuciemā. Ir apšubekas un baravikas. Būšu mājās pēc pāris stundām! https://t.co/Sd8azFlN4s	We went for a walk in the woods and read more than we could eat. If anyone wants, I will give the part for free in Iļģuciems. There are sheds and barnacles. I'll be home in a couple of hours! https://t.co/Sd8azFlN4s
